지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),시정(10m)
102,백령도,2018-04-13 13:00,14.8,,6.8,110,15,2000
102,백령도,2018-04-13 14:00,15.1,,5,90,16,2000
102,백령도,2018-04-13 15:00,14.8,,5.4,110,13,2000
102,백령도,2018-04-13 16:00,14.7,,5.1,90,15,2000
102,백령도,2018-04-13 17:00,14,,6.5,90,19,2000
102,백령도,2018-04-13 18:00,14,,4.4,90,18,2000
102,백령도,2018-04-13 19:00,14.1,,4.9,90,14,2000
102,백령도,2018-04-13 20:00,12.9,,2.4,90,22,2000
102,백령도,2018-04-13 21:00,13,,1.9,20,21,2000
102,백령도,2018-04-13 22:00,12.4,,1.8,50,22,2000
102,백령도,2018-04-13 23:00,11.2,,2.4,50,32,2000
102,백령도,2018-04-14 00:00,9.4,,3.9,50,44,2000
102,백령도,2018-04-14 01:00,8.6,0,3.6,70,51,2000
102,백령도,2018-04-14 02:00,10.3,0,3.5,50,42,2000
102,백령도,2018-04-14 03:00,9,0,2.4,230,54,2000
102,백령도,2018-04-14 04:00,7,.6,4.3,200,81,1967
102,백령도,2018-04-14 05:00,7.6,1.1,1.3,160,81,1449
102,백령도,2018-04-14 06:00,5.3,.6,2.1,50,94,526
102,백령도,2018-04-14 07:00,5.8,.2,2.2,360,93,884
102,백령도,2018-04-14 08:00,5.4,.2,1.1,320,96,81
102,백령도,2018-04-14 09:00,4.9,.4,1.4,360,96,12
102,백령도,2018-04-14 10:00,5.3,.1,1.6,360,97,11
102,백령도,2018-04-14 11:00,5.3,.2,1.4,360,97,13
102,백령도,2018-04-14 12:00,5.3,0,2.3,320,97,11
102,백령도,2018-04-14 13:00,6.4,,1.7,320,97,12
102,백령도,2018-04-14 14:00,6.9,,2.2,320,97,251
102,백령도,2018-04-14 15:00,6.2,,3.3,320,95,1671
102,백령도,2018-04-14 16:00,7,,2.5,290,90,2000
102,백령도,2018-04-14 17:00,5.5,,3.4,290,93,1979
102,백령도,2018-04-14 18:00,5.4,,5.8,290,92,2000
102,백령도,2018-04-14 19:00,5.4,,6.1,290,93,1903
102,백령도,2018-04-14 20:00,5.5,,6.1,290,93,1381
102,백령도,2018-04-14 21:00,5.3,,5.2,290,95,745
102,백령도,2018-04-14 22:00,5.7,,6,290,93,815
102,백령도,2018-04-14 23:00,6.5,,6.9,290,81,1424
102,백령도,2018-04-15 00:00,6.9,,7.2,290,67,1971
102,백령도,2018-04-15 01:00,6.4,,7.8,290,71,1957
102,백령도,2018-04-15 02:00,6.2,,9,290,74,1891
102,백령도,2018-04-15 03:00,6.7,,8.6,290,66,1514
102,백령도,2018-04-15 04:00,6.2,,6.9,290,70,1422
102,백령도,2018-04-15 05:00,5.5,,4.4,290,78,1544
102,백령도,2018-04-15 06:00,5.1,,2.3,340,84,1936
102,백령도,2018-04-15 07:00,5.2,,2.5,320,85,2000
102,백령도,2018-04-15 08:00,5.8,,2.8,320,80,2000
102,백령도,2018-04-15 09:00,6.3,,3.9,320,77,1965
102,백령도,2018-04-15 10:00,6.8,,3.5,320,73,2000
102,백령도,2018-04-15 11:00,7,,4.7,320,72,1957
102,백령도,2018-04-15 12:00,7.7,,4.6,290,69,1969
102,백령도,2018-04-15 13:00,8.2,,3.6,290,66,1999
102,백령도,2018-04-15 14:00,8,,5.6,290,63,2000
102,백령도,2018-04-15 15:00,7.7,,9.3,290,60,1987
102,백령도,2018-04-15 16:00,7.7,,8.5,290,62,2000
102,백령도,2018-04-15 17:00,7.5,,8.8,290,64,1994
102,백령도,2018-04-15 18:00,7.4,,8.3,290,65,2000
102,백령도,2018-04-15 19:00,6.7,,7.9,290,70,2000
102,백령도,2018-04-15 20:00,5.9,,6.9,290,79,2000
102,백령도,2018-04-15 21:00,6.2,,7.8,290,75,2000
102,백령도,2018-04-15 22:00,6.3,,7.3,290,72,2000
102,백령도,2018-04-15 23:00,6.8,,6.7,290,68,2000
102,백령도,2018-04-16 00:00,6.4,,5.6,290,71,2000
102,백령도,2018-04-16 01:00,5.6,,2.1,320,82,1984
102,백령도,2018-04-16 02:00,6.2,,2.6,340,71,2000
102,백령도,2018-04-16 03:00,7.2,,2.3,360,57,2000
102,백령도,2018-04-16 04:00,9.4,,2.2,20,39,2000
102,백령도,2018-04-16 05:00,9.7,,1.2,360,33,2000
102,백령도,2018-04-16 06:00,9.2,,1,320,38,2000
102,백령도,2018-04-16 07:00,6.6,,2.8,320,59,1952
102,백령도,2018-04-16 08:00,9.3,,1.9,340,41,1988
102,백령도,2018-04-16 09:00,10.9,,.3,0,32,2000
102,백령도,2018-04-16 10:00,12,,2.2,290,27,1886
102,백령도,2018-04-16 11:00,12.8,,2.5,290,23,2000
102,백령도,2018-04-16 12:00,15.3,,1.7,70,16,2000
102,백령도,2018-04-16 13:00,14.6,,3.1,290,16,2000
102,백령도,2018-04-16 14:00,14.9,,4.3,250,14,1966
102,백령도,2018-04-16 15:00,14.7,,4.3,270,16,2000
102,백령도,2018-04-16 16:00,14.9,,4.7,270,18,2000
102,백령도,2018-04-16 17:00,13.1,,5.2,270,20,2000
102,백령도,2018-04-16 18:00,11.8,,4.9,270,22,2000
102,백령도,2018-04-16 19:00,10.7,,4.5,270,24,2000
102,백령도,2018-04-16 20:00,9.6,,3.4,270,27,2000
102,백령도,2018-04-16 21:00,9.4,,3.8,250,31,2000
102,백령도,2018-04-16 22:00,9.1,,2.7,270,35,2000
102,백령도,2018-04-16 23:00,9.9,,3.6,250,25,2000
102,백령도,2018-04-17 00:00,9.5,,3.1,250,29,2000
102,백령도,2018-04-17 01:00,8.7,,3.4,250,48,2000
102,백령도,2018-04-17 02:00,8.7,,3,250,43,2000
102,백령도,2018-04-17 03:00,9.2,,3.5,250,37,2000
102,백령도,2018-04-17 04:00,8.6,,5,230,37,2000
102,백령도,2018-04-17 05:00,7.9,,4.2,230,50,2000
102,백령도,2018-04-17 06:00,7.8,,4.3,250,52,2000
102,백령도,2018-04-17 07:00,8.4,,3.9,250,45,2000
102,백령도,2018-04-17 08:00,9.1,,2.9,250,43,2000
102,백령도,2018-04-17 09:00,10.5,,2.1,230,31,2000
102,백령도,2018-04-17 10:00,12.1,,1.8,230,27,2000
102,백령도,2018-04-17 11:00,12.7,,3,230,27,1998
102,백령도,2018-04-17 12:00,13.2,,3.4,200,28,2000
102,백령도,2018-04-17 13:00,12,,4.2,250,38,2000
102,백령도,2018-04-17 14:00,12,,4.8,250,41,2000
102,백령도,2018-04-17 15:00,12.1,,4.5,250,40,2000
102,백령도,2018-04-17 16:00,12.7,,5.6,230,37,1842
102,백령도,2018-04-17 17:00,11.6,,4.7,230,39,2000
102,백령도,2018-04-17 18:00,10.7,,6.3,230,43,2000
102,백령도,2018-04-17 19:00,8.6,,5.6,200,64,2000
102,백령도,2018-04-17 20:00,7.6,,6,200,58,2000
102,백령도,2018-04-17 21:00,7.4,,5.5,200,59,2000
102,백령도,2018-04-17 22:00,7.2,,6.2,200,66,2000
102,백령도,2018-04-17 23:00,7.3,,6,200,58,2000
102,백령도,2018-04-18 00:00,7.2,,6.8,200,60,2000
102,백령도,2018-04-18 01:00,7.3,,5.9,200,57,2000
102,백령도,2018-04-18 02:00,7.2,,5.8,200,60,2000
102,백령도,2018-04-18 03:00,8,,5.6,200,50,2000
102,백령도,2018-04-18 04:00,7.3,,4.8,200,61,2000
102,백령도,2018-04-18 05:00,6.7,,4.3,180,71,2000
102,백령도,2018-04-18 06:00,6.6,,4.5,160,74,2000
102,백령도,2018-04-18 07:00,7.1,,4,180,72,2000
102,백령도,2018-04-18 08:00,8.6,,4.5,180,65,2000
102,백령도,2018-04-18 09:00,10,,4,180,56,1989
102,백령도,2018-04-18 10:00,10.5,,4.1,180,55,2000
102,백령도,2018-04-18 11:00,11.1,,4.1,200,61,1982
102,백령도,2018-04-18 12:00,12,,3.8,200,60,2000
102,백령도,2018-04-18 13:00,12.2,,4.4,230,58,1967
102,백령도,2018-04-18 14:00,12.5,,4.1,230,58,1959
102,백령도,2018-04-18 15:00,12.1,,3.7,180,57,1983
102,백령도,2018-04-18 16:00,12.8,,3.5,180,50,2000
102,백령도,2018-04-18 17:00,11.3,,3.2,180,57,2000
102,백령도,2018-04-18 18:00,10.4,,3,180,55,2000
102,백령도,2018-04-18 19:00,9.5,,4.6,230,62,2000
102,백령도,2018-04-18 20:00,8.8,,5.2,230,73,2000
102,백령도,2018-04-18 21:00,8.7,,5.7,230,82,2000
102,백령도,2018-04-18 22:00,9.5,,4.4,230,69,2000
102,백령도,2018-04-18 23:00,9.4,,3.1,200,70,2000
102,백령도,2018-04-19 00:00,9.9,,6.1,230,63,2000
102,백령도,2018-04-19 01:00,10.2,,7.9,230,58,1994
102,백령도,2018-04-19 02:00,10.6,,10,230,52,1915
102,백령도,2018-04-19 03:00,10.2,,7.9,230,54,1995
102,백령도,2018-04-19 04:00,10.1,,2.9,200,50,2000
102,백령도,2018-04-19 05:00,9.4,,3.4,200,52,2000
102,백령도,2018-04-19 06:00,9.7,,3.9,200,53,2000
102,백령도,2018-04-19 07:00,9,,5.9,160,62,2000
102,백령도,2018-04-19 08:00,9.7,,5.2,140,66,2000
102,백령도,2018-04-19 09:00,10.3,,5.3,160,64,2000
102,백령도,2018-04-19 10:00,11.4,,5.9,180,58,2000
102,백령도,2018-04-19 11:00,12.8,,3.2,180,57,2000
102,백령도,2018-04-19 12:00,13.6,,2.7,200,58,2000
102,백령도,2018-04-19 13:00,14.4,,2,200,58,2000
102,백령도,2018-04-19 14:00,14.5,,2.1,200,58,2000
102,백령도,2018-04-19 15:00,15,,2.5,160,59,2000
102,백령도,2018-04-19 16:00,11.8,,3.4,140,71,2000
102,백령도,2018-04-19 17:00,11.7,,3.9,180,74,2000
102,백령도,2018-04-19 18:00,10.8,,4.1,160,81,2000
102,백령도,2018-04-19 19:00,9.2,,5.1,160,91,2000
102,백령도,2018-04-19 20:00,9,,5.1,160,93,1881
102,백령도,2018-04-19 21:00,9.8,,5.3,160,94,1666
102,백령도,2018-04-19 22:00,9.5,,4.1,160,94,1330
102,백령도,2018-04-19 23:00,10.2,,4.3,160,94,1236
102,백령도,2018-04-20 00:00,8.5,,5,160,95,329
102,백령도,2018-04-20 01:00,7.9,,5.6,140,96,18
102,백령도,2018-04-20 02:00,8.5,,6.5,140,97,18
102,백령도,2018-04-20 03:00,8,,6.7,140,97,32
102,백령도,2018-04-20 04:00,7.7,,7.5,140,97,17
102,백령도,2018-04-20 05:00,6.9,,8.2,140,97,12
102,백령도,2018-04-20 06:00,7.2,,6.2,110,97,9
102,백령도,2018-04-20 07:00,7.3,,6.1,110,97,9
102,백령도,2018-04-20 08:00,7.8,,6.3,110,97,24
102,백령도,2018-04-20 09:00,10,,5.8,110,95,1695
102,백령도,2018-04-20 10:00,12.8,,4.9,110,77,1986
102,백령도,2018-04-20 11:00,14.2,,3.9,110,68,1995
102,백령도,2018-04-20 12:00,14.9,,4.2,110,65,1972
102,백령도,2018-04-20 13:00,16.2,,2.3,140,54,2000
102,백령도,2018-04-20 14:00,16.8,,4.4,160,42,2000
102,백령도,2018-04-20 15:00,16.8,,4.8,160,24,2000
102,백령도,2018-04-20 16:00,17.9,,3.8,230,18,2000
102,백령도,2018-04-20 17:00,17.2,,3.6,230,15,2000
102,백령도,2018-04-20 18:00,16.2,,2.5,180,14,2000
102,백령도,2018-04-20 19:00,14.2,,3.1,180,21,2000
102,백령도,2018-04-20 20:00,13.2,,4.1,160,29,2000
102,백령도,2018-04-20 21:00,12.4,,3,160,46,2000
102,백령도,2018-04-20 22:00,12.5,,2.5,180,46,2000
102,백령도,2018-04-20 23:00,12,,4.7,160,50,2000
102,백령도,2018-04-21 00:00,12.1,,6.1,160,48,2000
102,백령도,2018-04-21 01:00,9.9,,5.6,140,61,2000
102,백령도,2018-04-21 02:00,9.5,,5,140,62,2000
102,백령도,2018-04-21 03:00,11.8,,6.6,160,48,2000
102,백령도,2018-04-21 04:00,11.4,,5.6,160,41,2000
102,백령도,2018-04-21 05:00,11.6,,6.6,160,42,2000
102,백령도,2018-04-21 06:00,10.9,,5.8,160,53,2000
102,백령도,2018-04-21 07:00,10,,5.4,160,63,2000
102,백령도,2018-04-21 08:00,10.9,,4.2,140,66,2000
102,백령도,2018-04-21 09:00,12.4,,3.6,140,69,2000
102,백령도,2018-04-21 10:00,13.3,,3.3,160,71,2000
102,백령도,2018-04-21 11:00,14.5,,4.6,140,69,2000
102,백령도,2018-04-21 12:00,14.9,,3.9,140,68,2000
102,백령도,2018-04-21 13:00,14.9,,5,160,68,2000
102,백령도,2018-04-21 14:00,15.3,,5.4,160,68,2000
102,백령도,2018-04-21 15:00,15.4,,3.6,140,64,2000
102,백령도,2018-04-21 16:00,15.7,,3.8,160,67,2000
102,백령도,2018-04-21 17:00,14.4,,4.4,110,71,2000
102,백령도,2018-04-21 18:00,11.1,,3.8,90,83,2000
102,백령도,2018-04-21 19:00,9.9,,2.6,90,92,1452
102,백령도,2018-04-21 20:00,10.1,,4.3,110,95,997
102,백령도,2018-04-21 21:00,11.9,,6.9,140,93,1992
102,백령도,2018-04-21 22:00,10.2,,5.1,140,94,1794
102,백령도,2018-04-21 23:00,9.7,,4,90,96,475
102,백령도,2018-04-22 00:00,9.7,,5.7,90,96,546
102,백령도,2018-04-22 01:00,11,,6.8,90,96,1229
102,백령도,2018-04-22 02:00,12.1,,5.6,90,94,1972
102,백령도,2018-04-22 03:00,12.9,,6,90,93,2000
102,백령도,2018-04-22 04:00,13,,6,90,93,2000
102,백령도,2018-04-22 05:00,13.7,,6,90,92,2000
102,백령도,2018-04-22 06:00,13.7,0,5.8,70,93,1660
102,백령도,2018-04-22 07:00,13.2,.1,7.3,90,96,636
102,백령도,2018-04-22 08:00,12.9,.8,8.3,90,97,374
102,백령도,2018-04-22 09:00,11.7,.7,8.5,90,97,249
102,백령도,2018-04-22 10:00,11.8,.8,9,90,97,90
102,백령도,2018-04-22 11:00,13.4,1,8.2,70,97,552
102,백령도,2018-04-22 12:00,13.6,0,7.6,90,91,1973
102,백령도,2018-04-22 13:00,14.7,0,8.5,70,87,2000
102,백령도,2018-04-22 14:00,13.6,.8,9.3,90,94,1021
102,백령도,2018-04-22 15:00,12.6,.8,8.9,70,95,781
102,백령도,2018-04-22 16:00,11.9,1.6,10.5,70,96,578
102,백령도,2018-04-22 17:00,11.1,2.2,10.8,70,96,600
102,백령도,2018-04-22 18:00,11,3.2,9.1,70,97,116
102,백령도,2018-04-22 19:00,10.9,3.1,9.5,70,97,329
102,백령도,2018-04-22 20:00,10.5,6.5,12.2,70,97,179
102,백령도,2018-04-22 21:00,10.5,9.4,12,70,97,113
102,백령도,2018-04-22 22:00,10.2,8,11.1,70,97,71
102,백령도,2018-04-22 23:00,9.9,5,11.4,70,97,81
102,백령도,2018-04-23 00:00,9.8,7.7,10.4,70,97,23
102,백령도,2018-04-23 01:00,9.7,4.3,11.3,70,97,35
102,백령도,2018-04-23 02:00,9.5,2.6,10.7,70,97,117
102,백령도,2018-04-23 03:00,9.5,1.4,11,70,97,312
102,백령도,2018-04-23 04:00,9.2,1.6,10.6,70,97,37
102,백령도,2018-04-23 05:00,9.1,2.2,11.3,70,97,341
102,백령도,2018-04-23 06:00,9.1,1,10.9,70,97,529
102,백령도,2018-04-23 07:00,9.5,1.3,11.2,70,97,1241
102,백령도,2018-04-23 08:00,9.5,1,9.8,70,97,711
102,백령도,2018-04-23 09:00,9.7,.6,8.9,70,97,1358
102,백령도,2018-04-23 10:00,9.7,.3,9.4,70,97,821
102,백령도,2018-04-23 11:00,9.5,.2,8.9,70,97,410
102,백령도,2018-04-23 12:00,9.5,.4,9.4,70,97,107
102,백령도,2018-04-23 13:00,9.5,.2,9.8,70,97,129
102,백령도,2018-04-23 14:00,9.7,.1,8.6,70,97,110
102,백령도,2018-04-23 15:00,9.5,.2,8.3,70,97,272
102,백령도,2018-04-23 16:00,9.3,1.1,7.7,70,97,105
102,백령도,2018-04-23 17:00,9.2,1.8,7.9,70,97,32
102,백령도,2018-04-23 18:00,8.9,.6,6.9,50,97,42
102,백령도,2018-04-23 19:00,7.8,0,4.8,70,97,156
102,백령도,2018-04-23 20:00,7.8,0,4.7,50,97,945
102,백령도,2018-04-23 21:00,7.7,,4.6,70,97,2000
102,백령도,2018-04-23 22:00,7.5,,3.8,70,96,2000
102,백령도,2018-04-23 23:00,7.5,,3.3,50,95,2000
102,백령도,2018-04-24 00:00,7.6,,3.7,70,94,2000
102,백령도,2018-04-24 01:00,7.9,,3.5,50,93,2000
102,백령도,2018-04-24 02:00,8.2,,2.7,50,93,2000
102,백령도,2018-04-24 03:00,7.5,,3.1,20,92,2000
102,백령도,2018-04-24 04:00,7.4,,3.1,50,96,1272
102,백령도,2018-04-24 05:00,7.8,,4.7,50,94,2000
102,백령도,2018-04-24 06:00,7.6,,2.5,50,93,2000
102,백령도,2018-04-24 07:00,7.9,,1.9,50,92,2000
102,백령도,2018-04-24 08:00,8.5,,2.1,20,87,2000
102,백령도,2018-04-24 09:00,8.6,,1.7,360,87,2000
102,백령도,2018-04-24 10:00,9.8,,1.9,20,79,2000
102,백령도,2018-04-24 11:00,10.6,,2,340,76,2000
102,백령도,2018-04-24 12:00,11.1,,2,360,71,2000
102,백령도,2018-04-24 13:00,11,,2.1,360,72,2000
102,백령도,2018-04-24 14:00,11.8,,1.7,320,68,2000
102,백령도,2018-04-24 15:00,12.1,,2,290,64,2000
102,백령도,2018-04-24 16:00,10.9,,2.6,290,68,2000
102,백령도,2018-04-24 17:00,9.9,,2.4,320,73,2000
102,백령도,2018-04-24 18:00,10.1,,1.9,340,71,2000
102,백령도,2018-04-24 19:00,10.4,,1.7,50,67,2000
102,백령도,2018-04-24 20:00,10.4,,1.8,340,67,2000
102,백령도,2018-04-24 21:00,10.9,,2,50,65,2000
102,백령도,2018-04-24 22:00,9.7,,4,360,71,2000
102,백령도,2018-04-24 23:00,10.5,,3.5,50,69,2000
102,백령도,2018-04-25 00:00,12,,2.2,230,64,2000
102,백령도,2018-04-25 01:00,10.9,,2,320,68,2000
102,백령도,2018-04-25 02:00,11.7,,2.6,320,64,2000
102,백령도,2018-04-25 03:00,11.8,,4.2,360,63,2000
102,백령도,2018-04-25 04:00,11.9,,2.7,360,60,2000
102,백령도,2018-04-25 05:00,12.4,,2.6,360,59,2000
102,백령도,2018-04-25 06:00,12.3,,2.6,20,60,2000
102,백령도,2018-04-25 07:00,13.8,,1.8,360,54,2000
102,백령도,2018-04-25 08:00,15.1,,1.3,340,49,2000
102,백령도,2018-04-25 09:00,15.1,,1.4,340,47,2000
102,백령도,2018-04-25 10:00,15.7,,1.8,340,48,2000
102,백령도,2018-04-25 11:00,17.3,,2,320,43,2000
102,백령도,2018-04-25 12:00,17.1,,2.8,290,43,2000
102,백령도,2018-04-25 13:00,17,,3.3,290,44,1894
102,백령도,2018-04-25 14:00,16.8,,3.7,290,43,2000
102,백령도,2018-04-25 15:00,17,,3.8,290,45,2000
102,백령도,2018-04-25 16:00,16.5,,4.1,290,45,2000
102,백령도,2018-04-25 17:00,15.9,,3.8,290,46,2000
102,백령도,2018-04-25 18:00,15.6,,3.6,290,47,2000
102,백령도,2018-04-25 19:00,14.4,,3.6,290,49,2000
102,백령도,2018-04-25 20:00,14.7,,4.2,270,51,2000
102,백령도,2018-04-25 21:00,14.6,,4.1,270,52,2000
102,백령도,2018-04-25 22:00,15.1,,3.7,270,48,2000
102,백령도,2018-04-25 23:00,10.5,,4.2,230,70,1657
102,백령도,2018-04-26 00:00,10.9,,4.5,230,59,1426
102,백령도,2018-04-26 01:00,10.9,,6.3,250,62,1433
102,백령도,2018-04-26 02:00,11.7,,5.5,270,50,1606
102,백령도,2018-04-26 03:00,12.5,,4.5,270,45,1804
102,백령도,2018-04-26 04:00,12.7,,3.6,270,48,1584
102,백령도,2018-04-26 05:00,12.1,,3.2,270,53,1424
102,백령도,2018-04-26 06:00,13.8,,3.3,270,42,1599
102,백령도,2018-04-26 07:00,12.6,,1.5,230,49,1583
102,백령도,2018-04-26 08:00,12.5,,2.2,160,55,1686
102,백령도,2018-04-26 09:00,12.6,,2.3,200,64,1329
102,백령도,2018-04-26 10:00,13.8,,5,200,56,1608
102,백령도,2018-04-26 11:00,16.4,,3.5,200,45,1763
102,백령도,2018-04-26 12:00,15.5,,5.4,200,48,1824
102,백령도,2018-04-26 13:00,15.5,,6.5,230,49,1915
102,백령도,2018-04-26 14:00,15,,6.2,230,53,1963
102,백령도,2018-04-26 15:00,14.7,,5.8,230,56,1997
102,백령도,2018-04-26 16:00,13.6,,7.3,230,63,2000
102,백령도,2018-04-26 17:00,13.4,,6.8,230,67,2000
102,백령도,2018-04-26 18:00,11.8,,7.5,230,74,2000
102,백령도,2018-04-26 19:00,11,,8.3,230,79,2000
102,백령도,2018-04-26 20:00,10.7,,8.6,230,81,2000
102,백령도,2018-04-26 21:00,10.6,,9.2,230,82,2000
102,백령도,2018-04-26 22:00,10.1,,8.7,230,86,1975
102,백령도,2018-04-26 23:00,9.9,,8.4,230,91,1856
102,백령도,2018-04-27 00:00,9.9,,4.2,250,91,1394
102,백령도,2018-04-27 01:00,9.4,,2.2,270,93,1165
102,백령도,2018-04-27 02:00,9.5,,3.9,270,93,882
102,백령도,2018-04-27 03:00,9.7,,2.9,290,93,685
102,백령도,2018-04-27 04:00,10.2,,2,340,88,801
102,백령도,2018-04-27 05:00,10.8,,2.7,340,75,1099
102,백령도,2018-04-27 06:00,10.1,,1.9,320,79,1044
102,백령도,2018-04-27 07:00,10.3,,2.5,340,77,1027
102,백령도,2018-04-27 08:00,9.7,,3.5,340,78,877
102,백령도,2018-04-27 09:00,10.4,,4.1,360,73,1027
102,백령도,2018-04-27 10:00,12.9,,1.9,20,65,1244
102,백령도,2018-04-27 11:00,10,,3.7,340,83,1191
102,백령도,2018-04-27 12:00,13.1,,2.2,340,73,1324
102,백령도,2018-04-27 13:00,13.7,,2.6,340,65,1236
102,백령도,2018-04-27 14:00,13.5,,1.9,340,63,1667
102,백령도,2018-04-27 15:00,12.6,,3.4,290,61,1931
102,백령도,2018-04-27 16:00,13.5,,2.9,290,58,1987
102,백령도,2018-04-27 17:00,13.3,,2.6,290,53,2000
102,백령도,2018-04-27 18:00,13.1,,3.5,290,49,2000
102,백령도,2018-04-27 19:00,11.3,,4.4,290,51,2000
102,백령도,2018-04-27 20:00,11.9,,4.5,290,36,2000
102,백령도,2018-04-27 21:00,11.2,,5,290,45,2000
102,백령도,2018-04-27 22:00,12.4,,5,290,30,2000
102,백령도,2018-04-27 23:00,12.3,,4.5,290,30,2000
102,백령도,2018-04-28 00:00,11.8,,6.9,270,32,2000
102,백령도,2018-04-28 01:00,12.9,,6.4,290,21,2000
102,백령도,2018-04-28 02:00,13.1,,6.9,290,19,2000
102,백령도,2018-04-28 03:00,10.3,,6.7,270,50,2000
102,백령도,2018-04-28 04:00,10.1,,7.1,270,51,2000
102,백령도,2018-04-28 05:00,9.9,,6.8,270,53,2000
102,백령도,2018-04-28 06:00,9.7,,6.3,250,59,2000
102,백령도,2018-04-28 07:00,9.6,,4,250,73,1980
102,백령도,2018-04-28 08:00,11.5,,1.7,270,51,2000
102,백령도,2018-04-28 09:00,13.7,,.9,230,54,2000
102,백령도,2018-04-28 10:00,13.3,,4.6,200,61,1997
102,백령도,2018-04-28 11:00,13.1,,6.5,230,61,1963
102,백령도,2018-04-28 12:00,14.4,,5.4,250,55,1946
102,백령도,2018-04-28 13:00,15.5,,6.8,200,55,1920
102,백령도,2018-04-28 14:00,15.2,,8.3,200,57,1913
102,백령도,2018-04-28 15:00,15.5,,8.2,200,53,2000
102,백령도,2018-04-28 16:00,15.7,,10.5,200,52,2000
102,백령도,2018-04-28 17:00,15,,10.2,200,54,1996
102,백령도,2018-04-28 18:00,14.3,,7.8,200,39,2000
102,백령도,2018-04-28 19:00,13,,7.4,200,42,2000
102,백령도,2018-04-28 20:00,11.9,,4.8,200,50,2000
102,백령도,2018-04-28 21:00,11.7,,7.5,200,61,2000
102,백령도,2018-04-28 22:00,12.1,,6.2,200,64,2000
102,백령도,2018-04-28 23:00,11.6,,4.1,180,68,2000
102,백령도,2018-04-29 00:00,11.6,,5.1,180,71,2000
102,백령도,2018-04-29 01:00,11.6,,4.6,180,69,2000
102,백령도,2018-04-29 02:00,11.5,,5.4,180,70,2000
102,백령도,2018-04-29 03:00,11.2,,5.9,180,72,1989
102,백령도,2018-04-29 04:00,10.4,,6.1,160,79,1791
102,백령도,2018-04-29 05:00,10.1,,6.4,140,89,1430
102,백령도,2018-04-29 06:00,9.7,,6.6,160,87,1325
102,백령도,2018-04-29 07:00,10.1,,6,140,88,1229
102,백령도,2018-04-29 08:00,11.4,,5.4,160,78,1629
102,백령도,2018-04-29 09:00,12.5,,6.1,160,74,1499
102,백령도,2018-04-29 10:00,13.8,,4.5,180,68,1322
102,백령도,2018-04-29 11:00,14.7,,4.4,200,63,1425
102,백령도,2018-04-29 12:00,15.6,,6.6,230,60,1470
102,백령도,2018-04-29 13:00,16.6,,4.3,230,52,1915
102,백령도,2018-04-29 14:00,15.7,,5.5,200,55,1782
102,백령도,2018-04-29 15:00,14.7,,5.3,200,57,1733
102,백령도,2018-04-29 16:00,14.2,,5.2,200,58,1824
102,백령도,2018-04-29 17:00,14.1,,5.2,200,61,1751
102,백령도,2018-04-29 18:00,12.6,,5.3,180,71,1291
102,백령도,2018-04-29 19:00,10.7,,5.5,180,89,844
102,백령도,2018-04-29 20:00,10,,6.9,180,94,384
102,백령도,2018-04-29 21:00,9.2,,6.4,160,96,54
102,백령도,2018-04-29 22:00,8.9,,5.6,160,96,14
102,백령도,2018-04-29 23:00,8.8,,4.6,140,97,12
102,백령도,2018-04-30 00:00,8.6,,5.7,140,97,11
102,백령도,2018-04-30 01:00,8.3,,5.5,110,97,9
102,백령도,2018-04-30 02:00,8.4,,3.4,140,97,10
102,백령도,2018-04-30 03:00,8.7,,4.7,140,97,10
102,백령도,2018-04-30 04:00,8.7,,4.7,140,97,10
102,백령도,2018-04-30 05:00,9.2,,6.1,160,97,9
102,백령도,2018-04-30 06:00,8.8,,4.3,110,97,10
102,백령도,2018-04-30 07:00,8.9,,5.4,110,97,8
102,백령도,2018-04-30 08:00,9.8,,5,110,97,9
102,백령도,2018-04-30 09:00,10,,4.8,70,97,8
102,백령도,2018-04-30 10:00,10.7,,4.4,90,97,9
102,백령도,2018-04-30 11:00,11.9,,3.9,110,97,18
102,백령도,2018-04-30 12:00,13,,4.2,90,97,239
102,백령도,2018-04-30 13:00,12.8,,3,110,97,40
102,백령도,2018-04-30 14:00,13.6,,3.5,110,97,429
102,백령도,2018-04-30 15:00,14.7,,4.2,110,94,529
102,백령도,2018-04-30 16:00,14,,4.1,90,96,124
102,백령도,2018-04-30 17:00,14.1,,5.4,110,97,106
102,백령도,2018-04-30 18:00,14.6,,5,140,97,295
102,백령도,2018-04-30 19:00,14,,4.5,110,97,21
102,백령도,2018-04-30 20:00,14,,4.8,110,97,13
102,백령도,2018-04-30 21:00,13.9,,4.6,110,97,12
102,백령도,2018-04-30 22:00,14.1,,4.7,140,97,11
102,백령도,2018-04-30 23:00,13.6,,5.5,140,97,11
102,백령도,2018-05-01 00:00,13.5,,4.1,110,97,11
102,백령도,2018-05-01 01:00,12.7,,3.5,140,100,15
102,백령도,2018-05-01 02:00,11.8,,4,140,100,13
102,백령도,2018-05-01 03:00,11.5,,.9,90,100,13
102,백령도,2018-05-01 04:00,12.3,,4.2,140,100,13
102,백령도,2018-05-01 05:00,11.1,,5.2,140,100,16
102,백령도,2018-05-01 06:00,11.2,0,2.3,160,100,23
102,백령도,2018-05-01 07:00,11.2,0,3.1,140,100,17
